numSYN,numRST,numACK,numPSH,numURG,numFIN,numSameSrc,numSameDest,smSrcSmPort,smSrcDfPort,smSrcSYN,smSrcRST,smDestSYN,smDestSmPort,smDestDfPort
0,0,100,0,0,0,65,66,64,1,0,0,0,0,66
13,1,87,8,0,0,51,47,47,2,13,0,1,5,22
0,1,100,1,0,0,55,63,54,2,0,0,0,1,63
1,0,99,1,0,0,54,55,53,2,1,0,0,15,45
0,0,100,2,0,0,44,66,43,1,0,0,0,1,66
0,0,100,7,0,0,42,62,41,1,0,0,0,3,62
1,0,99,10,0,0,53,56,52,3,1,0,0,43,13
4,0,96,2,0,0,46,61,45,2,4,0,0,5,56
0,0,100,3,0,0,48,56,47,1,0,0,0,6,56
3,0,97,5,0,1,45,53,39,5,3,0,0,0,22
0,0,100,7,0,0,42,66,41,2,0,0,0,1,66
0,0,100,4,0,0,43,55,35,2,0,0,0,3,55
0,2,98,4,0,3,37,63,36,2,0,2,0,1,63
0,0,100,1,0,0,51,66,50,1,0,0,0,1,66
7,0,93,6,0,0,41,57,38,2,7,0,0,2,57
0,0,100,2,0,0,46,65,45,1,0,0,0,1,65
1,0,99,1,0,2,40,61,39,6,1,0,1,2,61
1,0,99,3,0,0,54,58,53,2,1,0,0,9,58
0,0,100,2,0,0,34,64,33,1,0,0,0,1,64
11,0,89,5,0,3,45,53,40,4,11,0,1,1,53
0,0,100,1,0,0,65,65,64,1,0,0,0,0,65
3,0,98,4,0,0,43,58,42,2,1,0,2,7,58
0,0,100,3,0,0,50,61,49,1,0,0,0,1,61
0,1,100,1,0,0,65,65,64,1,0,1,0,0,65
3,0,97,3,0,1,49,49,45,3,3,0,1,24,30
0,0,100,0,0,0,65,65,64,1,0,0,0,0,65
4,0,96,5,0,2,35,63,32,2,4,0,0,1,63
3,0,97,2,0,0,55,56,54,1,3,0,0,32,9
0,0,100,1,0,0,46,65,45,1,0,0,0,1,65
0,2,100,1,0,0,43,55,42,1,0,0,0,12,32
0,0,100,0,0,0,66,66,65,1,0,0,0,0,66
0,0,100,1,0,0,65,66,64,1,0,0,0,0,66
5,0,95,4,0,1,52,54,51,1,5,0,0,32,3
0,0,100,0,0,0,65,65,64,1,0,0,0,0,65
0,0,100,2,0,0,66,66,65,1,0,0,0,0,66
0,0,100,0,0,0,60,60,59,1,0,0,0,0,60
2,0,98,0,0,0,64,64,63,1,2,0,0,0,64
6,0,94,11,0,0,46,52,45,1,6,0,0,0,52
0,0,100,0,0,0,58,65,57,1,0,0,0,1,65
0,0,100,7,0,0,47,51,46,1,0,0,0,11,50
0,0,100,2,0,0,64,67,63,1,0,0,0,0,67
0,0,100,2,0,0,34,65,33,1,0,0,0,1,65
0,0,100,2,0,0,54,54,53,1,0,0,0,11,43
0,0,100,1,0,0,37,66,36,1,0,0,0,0,66
0,0,100,1,0,0,40,65,39,1,0,0,0,1,65
7,0,93,4,0,0,55,43,54,1,7,0,0,35,13
0,0,100,0,0,0,66,66,65,1,0,0,0,0,66
0,0,100,1,0,0,56,56,55,1,0,0,0,0,56
0,0,100,4,0,0,39,59,38,1,0,0,0,0,21
0,0,100,0,0,0,65,65,64,1,0,0,0,1,65
6,0,94,0,0,0,62,62,61,1,6,0,0,0,62
3,0,98,2,0,0,51,47,49,2,2,0,1,1,47
0,0,100,0,0,0,49,49,48,1,0,0,0,1,49
0,1,100,9,0,2,51,47,45,6,0,1,0,1,23
0,0,100,7,0,0,65,65,64,1,0,0,0,1,65
7,0,93,7,0,2,56,59,55,2,7,0,0,2,59
4,0,97,9,0,0,54,58,53,2,3,0,1,2,58
0,0,100,2,0,0,65,65,64,1,0,0,0,0,65
0,0,100,8,0,0,56,58,55,2,0,0,0,2,58
0,0,100,3,0,0,52,54,51,1,0,0,0,0,54
0,0,100,3,0,3,61,64,60,1,0,0,0,0,64
0,0,100,3,0,0,50,51,49,1,0,0,0,1,51
8,1,93,5,0,0,51,47,50,1,6,1,2,2,47
0,0,100,5,0,0,60,64,59,1,0,0,0,1,64
0,0,100,2,0,0,53,57,52,1,0,0,0,1,57
0,0,100,6,0,0,63,65,62,1,0,0,0,0,65
2,0,98,4,0,0,51,58,50,1,2,0,0,1,58
4,0,96,6,0,0,59,60,58,1,3,0,0,28,4
1,0,99,4,0,0,57,65,56,1,1,0,0,1,65
1,0,99,5,0,1,46,52,45,1,1,0,0,24,36
4,0,96,2,0,0,61,62,60,1,4,0,0,0,62
1,1,99,3,0,0,63,65,62,1,0,1,1,0,65
1,0,99,1,0,0,56,56,55,2,1,0,0,1,56
0,0,100,1,0,0,51,53,50,1,0,0,0,2,53
0,0,100,2,0,0,61,64,60,1,0,0,0,1,64
2,0,98,3,0,2,58,59,57,1,2,0,0,23,18
0,0,100,1,0,0,65,66,64,1,0,0,0,0,66
2,0,98,0,0,0,56,57,55,1,2,0,0,1,57
0,0,100,1,0,0,51,57,50,1,0,0,0,1,57
3,0,97,7,0,0,39,59,38,1,3,0,0,1,59
2,0,99,8,0,6,42,56,41,5,0,0,1,3,56
0,0,100,2,0,0,59,63,58,1,0,0,0,1,63
0,0,100,3,0,0,59,61,58,1,0,0,0,1,61
0,0,100,3,0,0,55,57,54,2,0,0,0,1,57
6,1,94,4,0,0,51,55,50,1,6,0,0,6,55
2,3,98,5,0,0,43,58,42,1,1,0,1,1,30
2,2,98,2,0,0,58,64,57,1,2,0,0,1,64
2,1,98,1,0,0,58,61,57,1,2,0,0,1,61
1,2,99,1,0,0,43,55,42,1,0,0,0,1,55
3,0,97,2,0,0,56,62,55,1,3,0,0,0,62
1,0,99,3,0,0,50,64,49,1,0,0,1,4,64
4,0,97,4,0,0,44,57,43,1,3,0,1,1,26
0,0,100,4,0,0,51,63,50,1,0,0,0,1,63
0,0,100,4,0,2,49,51,48,1,0,0,0,0,44
0,0,100,2,0,1,54,59,53,2,0,0,0,1,59
5,0,96,4,0,0,51,47,49,2,4,0,1,1,37
4,0,96,2,0,0,59,61,58,1,4,0,0,2,61
1,0,99,1,0,0,57,59,56,1,0,0,1,0,59
0,0,100,5,0,0,44,58,43,1,0,0,0,1,58
1,0,99,3,0,0,55,63,54,1,1,0,0,1,63
0,0,100,3,0,0,52,62,51,1,0,0,0,1,62
3,0,97,3,0,0,51,47,50,1,3,0,0,1,47
3,0,97,5,0,0,53,56,52,4,3,0,0,1,56
1,0,100,6,0,0,60,63,59,1,0,0,1,1,63
1,0,99,3,0,0,54,57,53,1,1,0,0,0,57
0,0,100,6,0,0,62,64,61,1,0,0,0,1,64
0,0,100,1,0,0,59,59,58,1,0,0,0,0,59
0,0,100,4,0,0,63,64,62,1,0,0,0,1,64
2,0,98,2,0,0,58,58,57,1,2,0,0,0,58
2,0,98,6,0,0,57,59,56,1,1,0,0,1,59
0,0,100,4,0,0,52,54,51,1,0,0,0,1,42
0,0,100,7,0,0,59,63,58,1,0,0,0,2,63
0,0,100,2,0,0,65,65,64,1,0,0,0,1,65
6,0,94,5,0,0,58,59,57,2,6,0,0,0,59
0,0,100,6,0,0,61,65,60,2,0,0,0,1,65
1,1,99,4,0,0,51,54,50,1,0,1,1,1,54
0,0,100,3,0,0,58,58,57,1,0,0,0,0,58
4,0,96,4,0,0,59,62,58,1,4,0,0,1,62
2,1,98,4,0,0,52,55,51,1,1,0,0,2,55
3,1,97,1,0,0,61,62,60,1,3,0,0,0,62
1,1,99,1,0,0,59,60,58,1,1,0,0,2,36
2,0,98,2,0,0,49,49,48,1,2,0,0,1,49
0,0,100,1,0,0,61,61,60,1,0,0,0,0,61
3,0,97,4,0,0,54,56,53,1,3,0,0,0,34
0,0,100,1,0,0,56,63,55,1,0,0,0,1,63
4,1,96,4,0,0,50,48,49,1,4,0,0,0,26
2,1,100,7,0,0,48,50,47,1,0,0,2,1,50
4,3,96,17,0,0,42,56,41,1,4,1,1,3,56
0,1,100,10,0,2,45,53,44,1,0,0,0,1,53
0,0,100,2,0,2,50,59,49,1,0,0,0,1,59
3,0,97,3,0,0,49,59,48,1,3,0,0,1,24
0,0,100,4,0,0,53,62,52,1,0,0,0,1,62
3,0,97,2,0,0,50,60,49,1,3,0,0,0,60
0,1,100,5,0,0,52,63,51,1,0,0,0,1,63
0,0,100,3,0,0,66,66,65,1,0,0,0,0,66
4,2,96,6,0,1,47,51,46,1,4,1,1,18,33
25,5,77,31,0,2,62,36,54,8,21,2,3,3,16
9,3,91,10,0,2,48,50,47,1,9,1,1,1,50
3,2,98,16,0,0,48,50,47,1,2,1,1,1,50
6,1,95,14,0,4,48,50,47,1,4,1,2,1,30
9,1,92,11,0,5,49,49,42,6,8,0,1,0,27
10,5,91,11,0,0,51,47,50,1,9,2,1,1,47
2,0,99,19,0,0,49,49,48,1,1,0,0,4,37
3,0,97,11,0,0,48,52,47,1,3,0,0,1,39
6,2,94,9,0,4,49,49,46,2,6,1,1,2,49
8,1,94,12,0,2,46,52,45,1,6,0,2,2,52
4,1,96,18,0,2,49,49,46,3,3,1,1,1,49
6,1,94,10,0,0,50,48,49,1,5,1,1,1,48
7,2,93,9,0,0,47,51,43,4,7,1,2,0,28
0,1,100,18,0,0,39,59,38,1,0,0,0,1,59
3,1,96,5,0,0,50,48,49,1,3,0,0,4,48
8,2,93,7,0,2,50,48,42,4,6,1,2,1,28
9,5,91,7,0,5,55,43,48,5,9,1,1,3,43
28,7,86,18,0,13,65,33,10,26,14,7,13,2,11
1,1,99,39,0,6,43,57,42,10,1,0,0,4,57
6,0,96,42,0,7,55,43,25,11,3,0,2,2,43
7,1,93,9,0,8,52,46,38,10,7,0,1,1,46
3,3,98,12,0,2,47,51,46,1,1,1,2,0,51
0,0,100,14,0,5,46,52,39,7,0,0,0,0,52
15,2,89,11,0,0,50,48,40,4,10,1,5,2,21
1,3,97,22,0,4,47,51,28,6,0,2,0,3,51
9,2,92,9,0,6,59,39,53,6,7,1,2,1,20
6,0,94,13,0,4,48,50,45,2,6,0,1,3,50
11,10,91,15,0,13,58,40,29,12,8,6,3,2,38
7,1,93,22,0,0,51,56,50,3,7,0,0,2,56
5,1,95,19,0,0,48,55,47,3,5,1,0,2,55
0,0,100,24,0,0,58,63,57,2,0,0,0,1,63
2,0,98,19,0,0,54,57,53,2,2,0,0,1,30
9,7,92,22,0,0,50,48,33,7,8,5,1,2,48
1,1,99,12,0,0,45,62,44,2,1,0,0,0,62
2,6,99,31,0,8,50,48,23,9,1,6,1,2,19
10,1,91,21,0,0,43,55,28,3,9,0,1,2,55
8,3,92,27,0,0,46,52,29,3,6,1,2,1,52
1,0,99,12,0,0,57,63,56,2,1,0,0,1,63
4,1,97,8,0,3,48,55,47,6,3,1,2,3,55
16,0,89,32,0,2,51,47,21,5,10,0,5,10,32
1,2,98,12,0,2,42,58,41,2,0,1,1,1,58
3,0,97,20,0,0,45,56,44,2,3,0,0,0,45
1,1,99,20,0,0,51,59,50,2,0,1,0,0,52
3,0,97,7,0,0,49,56,48,2,3,0,0,1,56
0,0,100,6,0,0,53,62,52,2,0,0,0,1,62
9,0,91,20,0,0,42,56,27,2,8,0,1,1,56
1,1,99,20,0,0,44,54,43,1,1,0,0,1,24
8,2,92,19,0,0,45,53,44,1,8,1,1,1,53
0,0,100,22,0,0,47,51,46,1,0,0,0,1,26
7,0,95,27,0,2,42,56,41,1,5,0,2,2,56
0,0,100,17,0,2,50,61,49,1,0,0,0,2,61
6,1,95,9,0,0,52,59,51,2,4,1,2,1,59
9,4,92,8,0,6,54,44,42,6,7,3,1,1,42
2,1,98,26,0,2,40,58,22,3,2,0,1,1,51
6,1,97,17,0,0,51,60,50,5,3,0,3,1,60
0,0,100,13,0,0,62,65,61,3,0,0,0,1,65
0,0,100,8,0,0,63,66,62,3,0,0,0,1,66
4,0,98,8,0,0,62,63,61,3,2,0,2,50,5
2,0,99,38,0,0,36,62,29,8,1,0,1,1,62
0,0,100,26,0,0,39,61,38,6,0,0,0,3,58
17,0,89,35,0,0,47,51,41,10,11,0,6,1,51
10,0,92,36,0,0,57,41,33,20,8,0,5,12,37
10,0,90,49,0,1,79,19,15,27,10,0,2,6,17
2,0,99,37,0,0,44,54,16,16,1,0,1,2,54
4,0,97,24,0,2,42,56,31,9,3,0,1,1,56
8,0,96,37,0,0,43,55,32,15,4,0,4,3,44
0,0,100,38,0,0,36,62,30,6,0,0,0,7,55
0,0,100,43,0,0,54,62,53,10,0,0,0,1,62
6,0,94,12,0,2,61,37,33,12,6,0,0,9,36
6,1,93,27,0,2,54,44,24,9,6,1,0,6,20
7,0,93,23,0,0,50,48,47,3,7,0,0,1,48
10,0,93,17,0,2,46,52,45,1,6,0,3,2,52
6,1,95,13,0,3,48,50,47,1,4,1,2,2,50
4,2,97,10,0,1,44,54,43,1,3,1,1,1,18
4,4,96,8,0,0,47,51,46,1,4,2,1,2,51
7,0,94,12,0,0,45,53,44,1,6,0,1,19,10
1,0,99,8,0,2,37,61,35,2,1,0,0,1,61
4,1,97,13,0,0,46,52,45,1,3,0,1,1,52
9,2,91,8,0,4,48,50,47,1,9,1,1,3,50
3,1,98,10,0,0,50,48,49,1,1,1,2,3,48
4,0,96,9,0,2,47,51,45,2,4,0,0,1,51
4,0,97,13,0,2,48,50,46,2,3,0,0,0,29
8,17,92,22,0,25,67,31,30,18,7,17,1,1,9
19,7,84,24,0,6,58,40,54,2,15,2,4,8,19
10,1,92,20,0,0,47,51,32,5,8,0,2,7,22
12,0,93,35,0,0,47,51,21,9,7,0,5,7,29
0,0,100,23,0,0,56,61,55,5,0,0,0,2,32
0,0,100,6,0,0,60,64,59,2,0,0,0,1,64
6,3,94,20,0,0,50,48,31,5,5,1,1,2,39
6,2,96,32,0,0,44,54,27,6,4,0,2,1,54
2,0,98,27,0,0,42,56,39,5,2,0,0,1,26
0,2,100,24,0,0,39,59,26,6,0,0,0,1,23
0,0,100,18,0,0,46,61,45,6,0,0,0,1,27
6,0,94,19,0,0,51,53,50,4,6,0,0,0,53
4,1,97,38,0,0,53,45,26,12,3,0,1,1,44
12,5,89,28,0,2,49,49,29,5,11,2,1,1,49
0,0,100,14,0,2,48,62,47,3,0,0,0,1,51
4,0,96,17,0,0,43,57,42,8,3,0,0,3,57
7,0,94,18,0,0,43,55,42,3,5,0,1,2,55
3,0,97,33,0,0,46,52,29,2,3,0,0,0,52
0,0,100,17,0,0,60,63,59,2,0,0,0,1,63
4,0,96,50,0,0,44,54,25,2,4,0,0,1,54
4,7,98,38,0,10,57,41,23,11,2,7,2,4,26
2,0,99,24,0,0,53,61,52,4,1,0,1,2,27
4,1,97,27,0,3,48,50,36,5,3,1,1,6,47
6,0,94,9,0,2,51,58,50,2,5,0,1,2,58
6,2,94,9,0,0,54,60,53,2,4,1,2,0,60
7,1,93,18,0,2,48,50,35,3,6,1,1,2,50
17,0,90,33,0,0,48,50,28,11,10,0,7,2,34
6,0,97,59,0,0,50,54,49,8,3,0,2,1,53
0,0,100,61,0,0,55,56,54,7,0,0,0,7,49
0,0,100,50,0,0,60,60,59,6,0,0,0,0,60
0,1,100,27,0,0,54,62,53,3,0,0,0,1,62
2,0,99,23,0,0,46,54,45,9,1,0,1,2,54
2,0,99,16,0,0,61,65,60,5,0,0,1,0,65
4,0,98,48,0,0,47,57,46,9,2,0,2,10,47
0,0,100,32,0,0,54,63,53,8,0,0,0,0,63
4,0,96,21,0,0,43,55,38,14,4,0,1,5,50
0,0,100,40,0,0,51,51,50,8,0,0,0,3,46
17,1,89,29,0,0,51,47,16,15,11,0,6,4,39
3,0,98,50,0,0,54,44,18,12,2,0,1,9,43
13,0,91,37,0,0,56,42,10,11,9,0,4,4,37
8,2,95,35,0,0,46,52,11,10,5,1,3,6,46
6,2,96,35,0,2,45,53,20,10,4,1,2,3,43
12,0,92,38,0,0,46,52,19,8,7,0,5,1,52
10,1,93,41,0,0,48,50,16,11,7,0,3,4,48
6,2,95,32,0,4,46,52,39,4,4,1,2,2,49
5,0,95,20,0,0,51,47,50,1,5,0,0,3,47
9,1,92,15,0,1,52,46,50,2,8,0,1,2,46
4,7,96,22,0,10,53,45,29,10,3,6,1,5,34
0,0,100,11,0,0,64,65,63,2,0,0,0,0,65
5,1,96,24,0,3,47,51,29,7,4,0,1,1,51
13,2,92,24,0,6,47,51,23,11,8,2,5,3,49
1,1,99,35,0,0,39,59,28,5,1,0,0,1,57
0,1,100,42,0,0,39,61,38,8,0,0,0,1,61
6,0,94,28,0,0,43,55,28,7,6,0,0,2,55
3,0,99,28,0,4,46,52,30,7,1,0,2,2,52
4,0,98,29,0,0,42,56,22,14,2,0,2,2,54
0,0,100,29,0,0,64,64,63,6,0,0,0,1,64
0,0,100,45,0,0,42,56,37,13,0,0,0,3,55
0,0,100,29,0,0,45,53,18,17,0,0,0,4,53
2,0,98,45,0,0,40,58,27,9,2,0,0,1,58
0,0,100,27,0,0,44,54,32,11,0,0,0,2,47
5,0,96,36,0,0,46,52,15,13,4,0,1,2,38
6,0,96,24,0,0,51,47,23,13,4,0,2,3,42
4,0,97,15,0,0,46,52,39,2,3,0,1,1,52
0,0,100,20,0,1,43,55,35,4,0,0,0,2,55
13,1,88,11,0,1,53,45,50,3,10,0,2,0,16
2,3,98,16,0,0,45,53,38,7,0,1,2,1,53
1,1,99,16,0,0,43,55,42,1,1,0,0,1,55
0,2,100,1,0,64,70,28,5,43,0,2,0,2,26
5,0,95,3,0,34,52,46,18,27,5,0,0,2,41
0,0,100,10,0,0,45,53,44,1,0,0,0,1,53
6,0,94,9,0,0,42,58,41,1,6,0,0,1,58
2,0,98,11,0,1,46,52,45,1,2,0,0,1,52
0,1,100,11,0,1,50,48,49,1,0,0,0,0,24
4,0,96,11,0,0,51,47,50,1,4,0,0,0,23
5,3,95,8,0,0,47,51,46,1,5,1,1,1,51
5,3,95,12,0,0,48,50,46,2,5,1,0,0,21
2,0,98,10,0,0,44,54,43,1,2,0,0,1,54
7,1,94,15,0,0,50,48,49,1,6,0,1,1,23
9,3,94,19,0,1,50,48,38,5,5,1,4,4,46
6,0,95,28,0,2,51,47,35,5,5,0,1,6,40
4,1,96,24,0,2,42,56,32,3,4,1,0,2,22
6,0,96,23,0,2,47,51,33,4,4,0,2,1,51
0,1,100,13,0,2,43,55,39,3,0,1,0,2,55
0,0,100,18,0,0,50,48,42,2,0,0,0,1,23
0,0,100,15,0,0,50,48,25,2,0,0,0,1,27
0,0,100,16,0,0,42,61,41,2,0,0,0,3,61
0,0,100,13,0,0,43,59,42,2,0,0,0,1,25
2,1,98,13,0,2,43,55,32,3,2,1,0,1,55
4,0,98,12,0,0,50,48,32,5,2,0,2,1,37
0,0,100,15,0,0,42,59,41,3,0,0,0,1,59
0,0,100,28,0,2,40,58,19,6,0,0,0,2,58
2,0,98,12,0,0,45,53,43,2,2,0,0,1,53
3,0,97,16,0,0,50,48,38,2,3,0,0,2,43
0,0,100,17,0,0,48,50,30,3,0,0,0,1,37
3,0,98,22,0,0,44,54,24,3,1,0,2,1,36
2,0,98,18,0,0,53,45,34,4,2,0,0,2,38
8,0,92,13,0,0,51,47,28,4,8,0,0,8,39
3,2,98,22,0,0,49,49,35,4,2,1,1,1,12
1,2,99,22,0,6,49,49,24,7,1,1,0,6,23
4,0,97,20,0,0,50,48,44,3,3,0,1,4,48
5,0,95,10,0,2,50,48,49,1,5,0,0,4,48
0,0,100,15,0,0,49,49,40,3,0,0,0,3,41
0,0,100,17,0,0,47,51,25,2,0,0,0,1,51
2,0,99,27,0,2,48,50,16,4,1,0,1,2,30
2,0,99,22,0,0,43,55,24,5,1,0,1,4,55
2,0,98,17,0,0,51,47,31,2,2,0,0,1,36
3,0,97,22,0,0,59,39,36,5,3,0,0,15,11
0,0,100,17,0,0,47,51,33,3,0,0,0,1,19
0,0,100,23,0,0,51,47,28,3,0,0,0,1,36
7,2,93,13,0,0,50,48,49,1,6,1,1,3,48
4,2,96,14,0,0,50,48,49,1,4,1,0,3,48
2,1,98,13,0,0,46,52,44,2,2,0,1,3,52
5,1,95,21,0,0,47,51,26,4,5,0,0,1,17
1,0,99,18,0,0,46,52,26,2,1,0,0,5,52
0,0,100,14,0,0,44,54,27,2,0,0,0,1,54
1,0,99,15,0,0,42,56,26,2,1,0,0,1,56
0,1,100,17,0,0,41,57,28,2,0,0,0,2,57
1,1,99,15,0,0,40,58,32,2,1,0,0,1,16
1,0,99,8,0,0,48,50,46,2,1,0,0,0,32
0,1,100,14,0,0,46,52,42,4,0,0,0,1,52
0,0,100,10,0,0,47,51,43,4,0,0,0,1,48
7,0,93,17,0,0,44,54,40,4,7,0,0,1,54
0,0,100,10,0,0,48,50,41,7,0,0,0,2,49
0,0,100,16,0,0,45,53,44,1,0,0,0,1,22
8,1,92,18,0,0,45,53,38,2,7,1,1,3,47
0,0,100,23,0,0,44,54,24,9,0,0,0,1,54
6,0,94,20,0,0,44,54,39,2,6,0,0,1,48
3,0,98,21,0,2,46,57,45,1,0,0,2,0,57
1,0,99,13,0,0,44,54,43,1,1,0,0,15,15
0,0,100,6,0,0,45,53,44,1,0,0,0,1,35
9,0,91,5,0,0,51,47,50,1,8,0,1,2,38
0,0,100,19,0,0,41,61,40,2,0,0,0,1,61
2,1,98,16,0,0,45,53,44,1,1,1,1,1,53
4,0,96,12,0,0,45,53,44,1,4,0,0,1,53
1,0,99,12,0,0,44,54,43,1,0,0,1,0,18
0,0,100,17,0,0,43,55,42,1,0,0,0,1,55
3,0,97,20,0,0,43,55,37,2,3,0,0,1,49
7,0,93,12,0,0,43,55,42,1,6,0,1,1,55
1,0,99,14,0,0,44,54,43,1,0,0,1,1,25
3,0,97,14,0,0,44,54,43,1,3,0,0,1,20
0,0,100,10,0,0,49,49,47,2,0,0,0,2,49
4,0,96,14,0,2,49,49,48,1,4,0,0,1,49
0,0,100,10,0,0,49,49,48,1,0,0,0,5,49
2,0,98,13,0,0,45,53,44,1,2,0,0,1,20
1,0,99,7,0,0,49,49,47,2,0,0,1,2,26
4,0,96,13,0,0,47,51,46,1,4,0,0,0,15
0,0,100,9,0,0,48,50,47,1,0,0,0,3,22
11,2,91,25,0,0,51,47,50,1,9,1,2,9,17
2,1,99,26,0,0,45,53,43,2,1,0,1,1,53
0,0,100,20,0,0,41,57,39,2,0,0,0,1,18
4,0,96,20,0,2,48,50,47,1,4,0,0,5,50
4,0,96,20,0,0,50,48,48,2,4,0,0,1,48
8,0,93,19,0,2,51,47,50,1,7,0,1,2,47
0,0,100,22,0,4,49,49,48,1,0,0,0,2,49
0,0,100,7,0,0,49,49,48,1,0,0,0,3,49
0,0,100,19,0,0,48,50,47,1,0,0,0,2,25
4,0,96,11,0,0,52,46,51,1,4,0,0,0,13
0,0,100,7,0,0,44,54,43,1,0,0,0,2,54
1,0,99,9,0,0,49,49,48,1,1,0,0,1,23
0,0,100,8,0,13,49,49,34,12,0,0,0,2,49
0,0,100,5,0,17,41,57,23,17,0,0,0,1,57
0,0,100,20,0,0,40,58,26,4,0,0,0,1,45
10,2,90,16,0,0,48,50,47,1,8,1,2,0,20
1,0,99,6,0,0,50,48,48,2,1,0,0,2,48
2,0,99,13,0,22,48,50,18,25,1,0,1,1,14
2,0,98,14,0,0,49,49,43,3,2,0,0,0,16
6,1,93,19,0,0,41,57,34,3,6,1,0,1,50
0,0,100,13,0,0,46,52,45,1,0,0,0,1,52
0,0,100,17,0,0,46,52,44,2,0,0,0,17,20
7,0,94,12,0,0,53,45,52,1,6,0,1,0,18
1,1,99,13,0,0,42,56,41,1,0,1,1,1,56
1,0,99,17,0,0,47,51,41,3,1,0,0,2,22
4,0,96,12,0,2,45,53,42,2,4,0,0,1,53
3,4,97,11,0,2,49,49,48,1,2,1,0,2,49
5,2,95,12,0,0,48,50,47,1,5,0,0,3,50
4,2,96,11,0,0,46,52,43,3,4,1,0,1,52
3,2,97,13,0,0,46,52,44,2,2,1,1,1,52
1,1,99,9,0,0,49,49,48,1,1,0,0,3,49
5,1,95,16,0,0,45,53,44,1,5,0,0,2,24
5,2,95,19,0,0,46,52,45,1,5,1,1,27,25
0,0,100,13,0,0,45,53,44,1,0,0,0,1,53
8,1,93,20,0,0,46,52,45,1,7,0,1,1,52
1,2,99,16,0,2,40,58,39,1,1,1,0,1,58
4,0,96,18,0,0,43,55,40,2,4,0,0,1,55
