srcIP,destIP,srcMAC,destMAC,srcPort,destPort,packetLen
/172.16.81.46,/224.0.0.251,f4:f5:db:bf:65:f5,01:00:5e:00:00:fb,5353 (unknown),5353 (unknown),74
/172.16.81.126,/239.255.255.250,e4:f8:9c:a2:7c:cc,01:00:5e:7f:ff:fa,56075 (unknown),1900 (unknown),199
/172.16.82.165,/239.255.255.250,a0:d3:7a:2b:da:4f,01:00:5e:7f:ff:fa,42131 (unknown),1900 (unknown),199
/172.16.80.199,/239.255.255.250,64:5a:04:68:1d:6d,01:00:5e:7f:ff:fa,65437 (unknown),1900 (unknown),202
/172.16.83.137,/224.0.0.251,c4:17:fe:7c:f3:1f,01:00:5e:00:00:fb,5353 (unknown),5353 (unknown),1093
/172.16.83.108,/224.0.0.251,98:de:d0:0a:c0:62,01:00:5e:00:00:fb,5353 (unknown),5353 (unknown),40
/172.16.81.10,/239.255.255.250,38:a4:ed:c6:d0:9d,01:00:5e:7f:ff:fa,52579 (unknown),1900 (unknown),153
/172.16.80.121,/239.255.255.250,cc:fa:00:cc:45:d3,01:00:5e:7f:ff:fa,39029 (unknown),1900 (unknown),153
/172.16.81.10,/239.255.255.250,38:a4:ed:c6:d0:9d,01:00:5e:7f:ff:fa,52579 (unknown),1900 (unknown),153
/172.16.80.121,/239.255.255.250,cc:fa:00:cc:45:d3,01:00:5e:7f:ff:fa,39029 (unknown),1900 (unknown),153
/172.16.82.179,/239.255.255.250,a4:d1:8c:60:cd:3a,01:00:5e:7f:ff:fa,62318 (unknown),1900 (unknown),203
/172.16.81.46,/224.0.0.251,f4:f5:db:bf:65:f5,01:00:5e:00:00:fb,5353 (unknown),5353 (unknown),74
/172.16.81.46,/224.0.0.251,f4:f5:db:bf:65:f5,01:00:5e:00:00:fb,5353 (unknown),5353 (unknown),74
/172.16.83.97,/255.255.255.255,10:08:b1:89:59:49,ff:ff:ff:ff:ff:ff,49216 (unknown),1124 (unknown),65
/172.16.81.46,/224.0.0.251,f4:f5:db:bf:65:f5,01:00:5e:00:00:fb,5353 (unknown),5353 (unknown),74
/172.16.82.96,/239.255.255.250,18:cf:5e:ea:2d:41,01:00:5e:7f:ff:fa,60216 (unknown),1900 (unknown),202
/172.16.81.173,/224.0.0.251,c4:b3:01:41:37:f4,01:00:5e:00:00:fb,5353 (unknown),5353 (unknown),246
/172.16.81.173,/224.0.0.251,c4:b3:01:41:37:f4,01:00:5e:00:00:fb,5353 (unknown),5353 (unknown),306
/172.16.82.206,/239.255.255.250,a4:17:31:92:45:2d,01:00:5e:7f:ff:fa,51789 (unknown),1900 (unknown),202
/172.16.83.196,/224.0.0.251,98:01:a7:c6:89:db,01:00:5e:00:00:fb,5353 (unknown),5353 (unknown),129
/172.16.81.46,/224.0.0.251,f4:f5:db:bf:65:f5,01:00:5e:00:00:fb,5353 (unknown),5353 (unknown),74
/172.16.81.27,/224.0.0.251,c4:42:02:67:24:21,01:00:5e:00:00:fb,5353 (unknown),5353 (unknown),89
/172.16.83.108,/224.0.0.251,98:de:d0:0a:c0:62,01:00:5e:00:00:fb,5353 (unknown),5353 (unknown),40
/172.16.80.199,/172.16.83.255,64:5a:04:68:1d:6d,ff:ff:ff:ff:ff:ff,54915 (unknown),54915 (unknown),291
/172.16.81.173,/224.0.0.251,c4:b3:01:41:37:f4,01:00:5e:00:00:fb,5353 (unknown),5353 (unknown),141
/172.16.83.108,/224.0.0.251,98:de:d0:0a:c0:62,01:00:5e:00:00:fb,5353 (unknown),5353 (unknown),40
/172.16.82.231,/172.16.83.255,c8:3a:35:c3:7b:91,ff:ff:ff:ff:ff:ff,54915 (unknown),54915 (unknown),291
/172.16.81.254,/172.16.83.255,7c:d1:c3:6d:08:cc,ff:ff:ff:ff:ff:ff,138 (NETBIOS Datagram Service),138 (NETBIOS Datagram Service),240
/172.16.81.173,/224.0.0.251,c4:b3:01:41:37:f4,01:00:5e:00:00:fb,5353 (unknown),5353 (unknown),273
/172.16.81.46,/224.0.0.251,f4:f5:db:bf:65:f5,01:00:5e:00:00:fb,5353 (unknown),5353 (unknown),74
/172.16.81.46,/224.0.0.251,f4:f5:db:bf:65:f5,01:00:5e:00:00:fb,5353 (unknown),5353 (unknown),74
/172.16.81.173,/224.0.0.251,c4:b3:01:41:37:f4,01:00:5e:00:00:fb,5353 (unknown),5353 (unknown),118
/172.16.81.173,/224.0.0.251,c4:b3:01:41:37:f4,01:00:5e:00:00:fb,5353 (unknown),5353 (unknown),306
/172.16.83.108,/224.0.0.251,98:de:d0:0a:c0:62,01:00:5e:00:00:fb,5353 (unknown),5353 (unknown),40
/172.16.81.46,/224.0.0.251,f4:f5:db:bf:65:f5,01:00:5e:00:00:fb,5353 (unknown),5353 (unknown),74
/172.16.82.224,/239.255.255.250,08:3e:8e:4b:63:35,01:00:5e:7f:ff:fa,59638 (unknown),1900 (unknown),202
/172.16.82.44,/239.255.255.250,2c:6e:85:ae:a1:3c,01:00:5e:7f:ff:fa,55099 (unknown),1900 (unknown),202
/172.16.80.199,/239.255.255.250,64:5a:04:68:1d:6d,01:00:5e:7f:ff:fa,65437 (unknown),1900 (unknown),202
/172.16.80.240,/239.255.255.250,e4:02:9b:40:4e:a8,01:00:5e:7f:ff:fa,60489 (unknown),1900 (unknown),304
/172.16.80.199,/239.255.255.250,64:5a:04:68:1d:6d,01:00:5e:7f:ff:fa,65437 (unknown),1900 (unknown),202
/172.16.81.173,/224.0.0.251,c4:b3:01:41:37:f4,01:00:5e:00:00:fb,5353 (unknown),5353 (unknown),155
/172.16.80.240,/255.255.255.255,e4:02:9b:40:4e:a8,ff:ff:ff:ff:ff:ff,17500 (unknown),17500 (unknown),162
/172.16.83.186,/224.0.0.251,c4:8e:8f:a8:72:27,01:00:5e:00:00:fb,5353 (unknown),5353 (unknown),124
/172.16.80.240,/255.255.255.255,e4:02:9b:40:4e:a8,ff:ff:ff:ff:ff:ff,17500 (unknown),17500 (unknown),162
/172.16.80.240,/255.255.255.255,e4:02:9b:40:4e:a8,ff:ff:ff:ff:ff:ff,17500 (unknown),17500 (unknown),162
/172.16.80.240,/172.16.83.255,e4:02:9b:40:4e:a8,ff:ff:ff:ff:ff:ff,17500 (unknown),17500 (unknown),162
/172.16.80.240,/255.255.255.255,e4:02:9b:40:4e:a8,ff:ff:ff:ff:ff:ff,17500 (unknown),17500 (unknown),162
/172.16.80.240,/255.255.255.255,e4:02:9b:40:4e:a8,ff:ff:ff:ff:ff:ff,17500 (unknown),17500 (unknown),162
/172.16.83.108,/224.0.0.251,98:de:d0:0a:c0:62,01:00:5e:00:00:fb,5353 (unknown),5353 (unknown),40
/172.16.80.251,/239.255.255.250,ac:c1:ee:6b:19:df,01:00:5e:7f:ff:fa,45096 (unknown),1900 (unknown),153
/172.16.80.199,/172.16.83.255,64:5a:04:68:1d:6d,ff:ff:ff:ff:ff:ff,54915 (unknown),54915 (unknown),291
/172.16.82.231,/172.16.83.255,c8:3a:35:c3:7b:91,ff:ff:ff:ff:ff:ff,54915 (unknown),54915 (unknown),291
/172.16.81.46,/224.0.0.251,f4:f5:db:bf:65:f5,01:00:5e:00:00:fb,5353 (unknown),5353 (unknown),74
/172.16.80.27,/224.0.0.251,ac:c1:ee:3a:b5:53,01:00:5e:00:00:fb,5353 (unknown),5353 (unknown),89
/172.16.80.251,/239.255.255.250,ac:c1:ee:6b:19:df,01:00:5e:7f:ff:fa,45096 (unknown),1900 (unknown),153
/172.16.82.67,/239.255.255.250,ac:2b:6e:6a:db:87,01:00:5e:7f:ff:fa,60471 (unknown),1900 (unknown),303
/172.16.80.199,/172.16.83.255,64:5a:04:68:1d:6d,ff:ff:ff:ff:ff:ff,54915 (unknown),54915 (unknown),291
/172.16.81.52,/224.0.0.251,10:f0:05:3f:36:8a,01:00:5e:00:00:fb,64779 (unknown),5353 (unknown),481
/172.16.81.52,/224.0.0.251,10:f0:05:3f:36:8a,01:00:5e:00:00:fb,64779 (unknown),5353 (unknown),284
/172.16.83.108,/224.0.0.251,98:de:d0:0a:c0:62,01:00:5e:00:00:fb,5353 (unknown),5353 (unknown),40
/172.16.81.173,/224.0.0.251,c4:b3:01:41:37:f4,01:00:5e:00:00:fb,5353 (unknown),5353 (unknown),118
/172.16.81.173,/224.0.0.251,c4:b3:01:41:37:f4,01:00:5e:00:00:fb,5353 (unknown),5353 (unknown),155
/172.16.80.199,/172.16.83.255,64:5a:04:68:1d:6d,ff:ff:ff:ff:ff:ff,54915 (unknown),54915 (unknown),291
/172.16.82.231,/172.16.83.255,c8:3a:35:c3:7b:91,ff:ff:ff:ff:ff:ff,54915 (unknown),54915 (unknown),291
/172.16.81.27,/239.255.255.250,c4:42:02:67:24:21,01:00:5e:7f:ff:fa,54588 (unknown),1900 (unknown),153
/172.16.80.67,/224.0.0.251,94:65:2d:73:fd:06,01:00:5e:00:00:fb,5353 (unknown),5353 (unknown),89
/172.16.81.202,/224.0.0.251,c0:25:e9:27:31:90,01:00:5e:00:00:fb,5353 (unknown),5353 (unknown),71
/172.16.83.28,/239.255.255.250,48:e2:44:c3:f4:d9,01:00:5e:7f:ff:fa,60748 (unknown),1900 (unknown),200
/172.16.83.108,/224.0.0.251,98:de:d0:0a:c0:62,01:00:5e:00:00:fb,5353 (unknown),5353 (unknown),40
/172.16.83.108,/224.0.0.251,98:de:d0:0a:c0:62,01:00:5e:00:00:fb,5353 (unknown),5353 (unknown),40
/172.16.83.108,/224.0.0.251,98:de:d0:0a:c0:62,01:00:5e:00:00:fb,5353 (unknown),5353 (unknown),40
/172.16.83.226,/255.255.255.255,74:c6:3b:f2:eb:d9,ff:ff:ff:ff:ff:ff,56846 (unknown),7533 (unknown),62
/172.16.83.196,/224.0.0.251,98:01:a7:c6:89:db,01:00:5e:00:00:fb,5353 (unknown),5353 (unknown),129
/172.16.81.27,/239.255.255.250,c4:42:02:67:24:21,01:00:5e:7f:ff:fa,54588 (unknown),1900 (unknown),153
/172.16.81.191,/239.255.255.250,58:fb:84:8a:86:67,01:00:5e:7f:ff:fa,61330 (unknown),1900 (unknown),165
/172.16.81.219,/239.255.255.250,34:e6:ad:a8:e3:a0,01:00:5e:7f:ff:fa,50074 (unknown),1900 (unknown),304
/172.16.82.116,/224.0.0.251,c8:69:cd:93:9f:74,01:00:5e:00:00:fb,5353 (unknown),5353 (unknown),235
/172.16.83.70,/224.0.0.251,30:35:ad:a5:ac:10,01:00:5e:00:00:fb,5353 (unknown),5353 (unknown),284
/172.16.80.199,/172.16.83.255,64:5a:04:68:1d:6d,ff:ff:ff:ff:ff:ff,54915 (unknown),54915 (unknown),291
/172.16.82.231,/172.16.83.255,c8:3a:35:c3:7b:91,ff:ff:ff:ff:ff:ff,54915 (unknown),54915 (unknown),291
/172.16.83.89,/224.0.0.251,34:e6:ad:fc:76:1e,01:00:5e:00:00:fb,5353 (unknown),5353 (unknown),219
/172.16.83.97,/224.0.0.251,10:08:b1:89:59:49,01:00:5e:00:00:fb,5353 (unknown),5353 (unknown),1058
/172.16.82.116,/224.0.0.251,c8:69:cd:93:9f:74,01:00:5e:00:00:fb,5353 (unknown),5353 (unknown),85
/172.16.83.108,/224.0.0.251,98:de:d0:0a:c0:62,01:00:5e:00:00:fb,5353 (unknown),5353 (unknown),40
/172.16.83.28,/239.255.255.250,48:e2:44:c3:f4:d9,01:00:5e:7f:ff:fa,60748 (unknown),1900 (unknown),200
/172.16.82.179,/224.0.0.251,a4:d1:8c:60:cd:3a,01:00:5e:00:00:fb,5353 (unknown),5353 (unknown),85
/172.16.83.130,/224.0.0.251,44:03:2c:18:d4:59,01:00:5e:00:00:fb,5353 (unknown),5353 (unknown),192
/0.0.0.0,/255.255.255.255,ec:d0:9f:51:99:f1,ff:ff:ff:ff:ff:ff,68 (Bootstrap Protocol Client),67 (Bootstrap Protocol Server),330
/172.16.83.226,/255.255.255.255,74:c6:3b:f2:eb:d9,ff:ff:ff:ff:ff:ff,56846 (unknown),7533 (unknown),62
/172.16.83.196,/224.0.0.251,98:01:a7:c6:89:db,01:00:5e:00:00:fb,5353 (unknown),5353 (unknown),181
/172.16.82.242,/224.0.0.251,30:3a:64:ab:8b:0f,01:00:5e:00:00:fb,5353 (unknown),5353 (unknown),73
/172.16.83.108,/224.0.0.251,98:de:d0:0a:c0:62,01:00:5e:00:00:fb,5353 (unknown),5353 (unknown),40
/172.16.83.108,/224.0.0.251,98:de:d0:0a:c0:62,01:00:5e:00:00:fb,5353 (unknown),5353 (unknown),40
/172.16.83.97,/224.0.0.251,10:08:b1:89:59:49,01:00:5e:00:00:fb,5353 (unknown),5353 (unknown),243
/172.16.83.89,/224.0.0.251,34:e6:ad:fc:76:1e,01:00:5e:00:00:fb,5353 (unknown),5353 (unknown),77
/172.16.81.46,/224.0.0.251,f4:f5:db:bf:65:f5,01:00:5e:00:00:fb,5353 (unknown),5353 (unknown),74
/172.16.83.70,/224.0.0.251,30:35:ad:a5:ac:10,01:00:5e:00:00:fb,5353 (unknown),5353 (unknown),84
/172.16.80.109,/239.255.255.250,38:a4:ed:c4:58:a1,01:00:5e:7f:ff:fa,55048 (unknown),1900 (unknown),153
/172.16.82.116,/224.0.0.251,c8:69:cd:93:9f:74,01:00:5e:00:00:fb,5353 (unknown),5353 (unknown),339
/172.16.82.54,/239.255.255.250,10:08:b1:fa:19:81,01:00:5e:7f:ff:fa,62586 (unknown),1900 (unknown),201
/172.16.83.97,/224.0.0.251,10:08:b1:89:59:49,01:00:5e:00:00:fb,5353 (unknown),5353 (unknown),121
/172.16.80.199,/172.16.83.255,64:5a:04:68:1d:6d,ff:ff:ff:ff:ff:ff,54915 (unknown),54915 (unknown),291
/172.16.81.46,/224.0.0.251,f4:f5:db:bf:65:f5,01:00:5e:00:00:fb,5353 (unknown),5353 (unknown),74
/172.16.82.231,/172.16.83.255,c8:3a:35:c3:7b:91,ff:ff:ff:ff:ff:ff,54915 (unknown),54915 (unknown),291
/172.16.80.109,/239.255.255.250,38:a4:ed:c4:58:a1,01:00:5e:7f:ff:fa,55048 (unknown),1900 (unknown),153
/172.16.83.28,/239.255.255.250,48:e2:44:c3:f4:d9,01:00:5e:7f:ff:fa,60748 (unknown),1900 (unknown),200
/172.16.83.108,/224.0.0.251,98:de:d0:0a:c0:62,01:00:5e:00:00:fb,5353 (unknown),5353 (unknown),40
/172.16.83.108,/224.0.0.251,98:de:d0:0a:c0:62,01:00:5e:00:00:fb,5353 (unknown),5353 (unknown),40
/172.16.82.179,/224.0.0.251,a4:d1:8c:60:cd:3a,01:00:5e:00:00:fb,5353 (unknown),5353 (unknown),85
/172.16.83.226,/255.255.255.255,74:c6:3b:f2:eb:d9,ff:ff:ff:ff:ff:ff,56846 (unknown),7533 (unknown),62
/172.16.80.109,/239.255.255.250,38:a4:ed:c4:58:a1,01:00:5e:7f:ff:fa,55048 (unknown),1900 (unknown),153
/172.16.82.54,/239.255.255.250,10:08:b1:fa:19:81,01:00:5e:7f:ff:fa,62586 (unknown),1900 (unknown),201
/172.16.83.108,/224.0.0.251,98:de:d0:0a:c0:62,01:00:5e:00:00:fb,5353 (unknown),5353 (unknown),40
/172.16.83.108,/224.0.0.251,98:de:d0:0a:c0:62,01:00:5e:00:00:fb,5353 (unknown),5353 (unknown),40
/172.16.83.108,/224.0.0.251,98:de:d0:0a:c0:62,01:00:5e:00:00:fb,5353 (unknown),5353 (unknown),40
/172.16.83.108,/224.0.0.251,98:de:d0:0a:c0:62,01:00:5e:00:00:fb,5353 (unknown),5353 (unknown),40
/172.16.81.173,/224.0.0.251,c4:b3:01:41:37:f4,01:00:5e:00:00:fb,5353 (unknown),5353 (unknown),532
/172.16.80.240,/239.255.255.250,e4:02:9b:40:4e:a8,01:00:5e:7f:ff:fa,60489 (unknown),1900 (unknown),304
/172.16.80.199,/172.16.83.255,64:5a:04:68:1d:6d,ff:ff:ff:ff:ff:ff,54915 (unknown),54915 (unknown),291
/172.16.82.231,/172.16.83.255,c8:3a:35:c3:7b:91,ff:ff:ff:ff:ff:ff,54915 (unknown),54915 (unknown),291
/172.16.83.127,/224.0.0.251,e8:de:27:12:cd:0b,01:00:5e:00:00:fb,5353 (unknown),5353 (unknown),113
/172.16.83.28,/224.0.0.251,48:e2:44:c3:f4:d9,01:00:5e:00:00:fb,5353 (unknown),5353 (unknown),113
/172.16.82.130,/224.0.0.251,b8:76:3f:f5:97:91,01:00:5e:00:00:fb,5353 (unknown),5353 (unknown),113
/172.16.82.228,/224.0.0.251,3c:a0:67:88:cc:f1,01:00:5e:00:00:fb,5353 (unknown),5353 (unknown),249
/172.16.81.202,/224.0.0.251,c0:25:e9:27:31:90,01:00:5e:00:00:fb,5353 (unknown),5353 (unknown),113
/172.16.82.246,/224.0.0.251,30:3a:64:ab:8b:0f,01:00:5e:00:00:fb,5353 (unknown),5353 (unknown),113
/172.16.82.208,/224.0.0.251,64:5a:04:b4:94:de,01:00:5e:00:00:fb,5353 (unknown),5353 (unknown),113
/172.16.82.250,/224.0.0.251,a4:17:31:e0:9a:33,01:00:5e:00:00:fb,5353 (unknown),5353 (unknown),113
/172.16.81.116,/224.0.0.251,b8:81:98:c0:00:e9,01:00:5e:00:00:fb,5353 (unknown),5353 (unknown),113
/172.16.81.218,/224.0.0.251,34:e6:ad:17:6a:6a,01:00:5e:00:00:fb,5353 (unknown),5353 (unknown),113
/172.16.83.108,/224.0.0.251,98:de:d0:0a:c0:62,01:00:5e:00:00:fb,5353 (unknown),5353 (unknown),40
/172.16.83.108,/224.0.0.251,98:de:d0:0a:c0:62,01:00:5e:00:00:fb,5353 (unknown),5353 (unknown),40
/172.16.82.144,/224.0.0.251,c4:46:19:0c:aa:21,01:00:5e:00:00:fb,5353 (unknown),5353 (unknown),113
/172.16.82.4,/224.0.0.251,ac:2b:6e:1f:94:97,01:00:5e:00:00:fb,5353 (unknown),5353 (unknown),113
/172.16.82.107,/224.0.0.251,ac:7b:a1:63:b3:57,01:00:5e:00:00:fb,5353 (unknown),5353 (unknown),113
/172.16.82.239,/224.0.0.251,84:4b:f5:99:6c:37,01:00:5e:00:00:fb,5353 (unknown),5353 (unknown),113
/172.16.83.23,/224.0.0.251,60:6d:c7:a3:c6:4b,01:00:5e:00:00:fb,5353 (unknown),5353 (unknown),113
/172.16.82.74,/224.0.0.251,e4:02:9b:75:96:ad,01:00:5e:00:00:fb,5353 (unknown),5353 (unknown),113
/172.16.83.195,/224.0.0.251,28:16:ad:4c:0c:bb,01:00:5e:00:00:fb,5353 (unknown),5353 (unknown),113
/172.16.80.16,/224.0.0.251,00:71:cc:9c:a4:8d,01:00:5e:00:00:fb,5353 (unknown),5353 (unknown),113
/172.16.83.108,/224.0.0.251,98:de:d0:0a:c0:62,01:00:5e:00:00:fb,5353 (unknown),5353 (unknown),40
/172.16.82.190,/224.0.0.251,30:3a:64:8e:12:87,01:00:5e:00:00:fb,5353 (unknown),5353 (unknown),113
/172.16.81.71,/224.0.0.251,60:6c:66:d7:97:c2,01:00:5e:00:00:fb,5353 (unknown),5353 (unknown),113
/172.16.81.46,/224.0.0.251,f4:f5:db:bf:65:f5,01:00:5e:00:00:fb,5353 (unknown),5353 (unknown),74
/172.16.81.46,/224.0.0.251,f4:f5:db:bf:65:f5,01:00:5e:00:00:fb,5353 (unknown),5353 (unknown),74
/172.16.81.46,/224.0.0.251,f4:f5:db:bf:65:f5,01:00:5e:00:00:fb,5353 (unknown),5353 (unknown),74
/172.16.81.46,/224.0.0.251,f4:f5:db:bf:65:f5,01:00:5e:00:00:fb,5353 (unknown),5353 (unknown),74
/172.16.81.46,/224.0.0.251,f4:f5:db:bf:65:f5,01:00:5e:00:00:fb,5353 (unknown),5353 (unknown),74
/172.16.81.46,/224.0.0.251,f4:f5:db:bf:65:f5,01:00:5e:00:00:fb,5353 (unknown),5353 (unknown),74
/172.16.81.46,/224.0.0.251,f4:f5:db:bf:65:f5,01:00:5e:00:00:fb,5353 (unknown),5353 (unknown),74
/172.16.81.46,/224.0.0.251,f4:f5:db:bf:65:f5,01:00:5e:00:00:fb,5353 (unknown),5353 (unknown),74
/172.16.83.226,/255.255.255.255,74:c6:3b:f2:eb:d9,ff:ff:ff:ff:ff:ff,56846 (unknown),7533 (unknown),62
/172.16.83.53,/224.0.0.251,78:e4:00:6a:c3:50,01:00:5e:00:00:fb,5353 (unknown),5353 (unknown),106
/172.16.81.46,/224.0.0.251,f4:f5:db:bf:65:f5,01:00:5e:00:00:fb,5353 (unknown),5353 (unknown),74
/172.16.81.46,/224.0.0.251,f4:f5:db:bf:65:f5,01:00:5e:00:00:fb,5353 (unknown),5353 (unknown),74
/172.16.83.108,/224.0.0.251,98:de:d0:0a:c0:62,01:00:5e:00:00:fb,5353 (unknown),5353 (unknown),40
/172.16.83.97,/224.0.0.251,10:08:b1:89:59:49,01:00:5e:00:00:fb,5353 (unknown),5353 (unknown),121
/172.16.81.46,/224.0.0.251,f4:f5:db:bf:65:f5,01:00:5e:00:00:fb,5353 (unknown),5353 (unknown),74
/172.16.83.70,/172.16.83.255,30:35:ad:a5:ac:10,ff:ff:ff:ff:ff:ff,137 (NETBIOS Name Service),137 (NETBIOS Name Service),78
/172.16.83.70,/172.16.83.255,30:35:ad:a5:ac:10,ff:ff:ff:ff:ff:ff,137 (NETBIOS Name Service),137 (NETBIOS Name Service),96
/172.16.83.70,/172.16.83.255,30:35:ad:a5:ac:10,ff:ff:ff:ff:ff:ff,137 (NETBIOS Name Service),137 (NETBIOS Name Service),96
/172.16.83.70,/172.16.83.255,30:35:ad:a5:ac:10,ff:ff:ff:ff:ff:ff,137 (NETBIOS Name Service),137 (NETBIOS Name Service),96
/172.16.82.0,/224.0.0.251,e4:02:9b:69:90:24,01:00:5e:00:00:fb,5353 (unknown),5353 (unknown),113
/172.16.83.186,/224.0.0.251,c4:8e:8f:a8:72:27,01:00:5e:00:00:fb,5353 (unknown),5353 (unknown),113
